edge/0/lane/_id,edge/0/lane/_sampledSeconds,edge/0/lane/_departed,edge/0/lane/_arrived,edge/0/lane/_entered,edge/0/lane/_left,edge/0/lane/_laneChangedFrom,edge/0/lane/_laneChangedTo,edge/0/_id,_begin,_end,_id,edge/1/lane/_id,edge/1/lane/_sampledSeconds,edge/1/lane/_traveltime,edge/1/lane/_overlapTraveltime,edge/1/lane/_density,edge/1/lane/_laneDensity,edge/1/lane/_occupancy,edge/1/lane/_waitingTime,edge/1/lane/_timeLoss,edge/1/lane/_speed,edge/1/lane/_departed,edge/1/lane/_arrived,edge/1/lane/_entered,edge/1/lane/_left,edge/1/lane/_laneChangedFrom,edge/1/lane/_laneChangedTo,edge/1/_id,edge/0/lane/_traveltime,edge/0/lane/_overlapTraveltime,edge/0/lane/_density,edge/0/lane/_laneDensity,edge/0/lane/_occupancy,edge/0/lane/_waitingTime,edge/0/lane/_timeLoss,edge/0/lane/_speed,edge/2/lane/_id,edge/2/lane/_sampledSeconds,edge/2/lane/_traveltime,edge/2/lane/_overlapTraveltime,edge/2/lane/_density,edge/2/lane/_laneDensity,edge/2/lane/_occupancy,edge/2/lane/_waitingTime,edge/2/lane/_timeLoss,edge/2/lane/_speed,edge/2/lane/_departed,edge/2/lane/_arrived,edge/2/lane/_entered,edge/2/lane/_left,edge/2/lane/_laneChangedFrom,edge/2/lane/_laneChangedTo,edge/2/_id,edge/3/lane/_id,edge/3/lane/_sampledSeconds,edge/3/lane/_departed,edge/3/lane/_arrived,edge/3/lane/_entered,edge/3/lane/_left,edge/3/lane/_laneChangedFrom,edge/3/lane/_laneChangedTo,edge/3/_id,edge/3/lane/_traveltime,edge/3/lane/_overlapTraveltime,edge/3/lane/_density,edge/3/lane/_laneDensity,edge/3/lane/_occupancy,edge/3/lane/_waitingTime,edge/3/lane/_timeLoss,edge/3/lane/_speed,edge/4/lane/_id,edge/4/lane/_sampledSeconds,edge/4/lane/_traveltime,edge/4/lane/_overlapTraveltime,edge/4/lane/_density,edge/4/lane/_laneDensity,edge/4/lane/_occupancy,edge/4/lane/_waitingTime,edge/4/lane/_timeLoss,edge/4/lane/_speed,edge/4/lane/_departed,edge/4/lane/_arrived,edge/4/lane/_entered,edge/4/lane/_left,edge/4/lane/_laneChangedFrom,edge/4/lane/_laneChangedTo,edge/4/_id,edge/5/lane/_id,edge/5/lane/_sampledSeconds,edge/5/lane/_traveltime,edge/5/lane/_overlapTraveltime,edge/5/lane/_density,edge/5/lane/_laneDensity,edge/5/lane/_occupancy,edge/5/lane/_waitingTime,edge/5/lane/_timeLoss,edge/5/lane/_speed,edge/5/lane/_departed,edge/5/lane/_arrived,edge/5/lane/_entered,edge/5/lane/_left,edge/5/lane/_laneChangedFrom,edge/5/lane/_laneChangedTo,edge/5/_id,edge/6/lane/_id,edge/6/lane/_sampledSeconds,edge/6/lane/_traveltime,edge/6/lane/_overlapTraveltime,edge/6/lane/_density,edge/6/lane/_laneDensity,edge/6/lane/_occupancy,edge/6/lane/_waitingTime,edge/6/lane/_timeLoss,edge/6/lane/_speed,edge/6/lane/_departed,edge/6/lane/_arrived,edge/6/lane/_entered,edge/6/lane/_left,edge/6/lane/_laneChangedFrom,edge/6/lane/_laneChangedTo,edge/6/_id,edge/7/lane/_id,edge/7/lane/_sampledSeconds,edge/7/lane/_traveltime,edge/7/lane/_overlapTraveltime,edge/7/lane/_density,edge/7/lane/_laneDensity,edge/7/lane/_occupancy,edge/7/lane/_waitingTime,edge/7/lane/_timeLoss,edge/7/lane/_speed,edge/7/lane/_departed,edge/7/lane/_arrived,edge/7/lane/_entered,edge/7/lane/_left,edge/7/lane/_laneChangedFrom,edge/7/lane/_laneChangedTo,edge/7/_id
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,160.00,161.00,int_160,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,18.52,18.90,16.47,16.47,8.24,0.00,0.35,13.11,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.70,20.10,8.24,8.24,4.12,0.00,0.11,12.33,0,0,0,0,0,0,gneE3,gneE5_0,1.00,17.68,18.05,4.12,4.12,2.06,0.00,0.02,13.73,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,1,0,0,0,0,-gneE0,161.00,162.00,int_161,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,19.04,19.50,16.47,16.47,8.01,0.00,0.46,12.71,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.28,19.68,8.24,8.24,4.12,0.00,0.06,12.59,0,0,0,0,0,0,gneE3,gneE5_0,1.00,17.75,18.11,4.12,4.12,2.06,0.00,0.02,13.68,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,162.00,163.00,int_162,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,19.00,19.40,12.36,12.36,6.18,0.00,0.41,12.78,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.81,20.21,8.24,8.24,4.12,0.00,0.12,12.26,0,0,0,0,0,0,gneE3,gneE5_0,1.00,17.93,18.30,4.12,4.12,2.06,0.00,0.03,13.54,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.71,0,1,0,0,0,0,-gneE0,163.00,164.00,int_163,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,18.10,18.46,11.16,11.16,5.20,0.00,0.27,13.42,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.51,19.91,8.24,8.24,4.12,0.00,0.09,12.45,0,0,0,0,0,0,gneE3,gneE5_0,1.00,17.40,17.76,4.12,4.12,2.06,0.00,0.00,13.95,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,164.00,165.00,int_164,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,16.66,17.01,8.24,8.24,4.12,0.00,0.10,14.57,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.82,20.23,8.24,8.24,4.12,0.00,0.12,12.25,0,0,0,0,0,0,gneE3,gneE5_0,1.00,18.19,18.56,4.12,4.12,2.06,0.00,0.04,13.35,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,1.38,0,1,0,0,0,0,-gneE0,165.00,166.00,int_165,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,17.79,17.58,5.70,5.70,2.52,0.00,0.07,14.09,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.75,20.16,8.24,8.24,4.12,0.00,0.11,12.29,0,0,0,0,0,0,gneE3,gneE5_0,1.00,18.38,18.76,4.12,4.12,2.06,0.00,0.05,13.21,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,166.00,167.00,int_166,-gneE3_0,2.00,363.98,247.89,8.24,8.24,4.02,1.00,1.74,1.00,0,0,0,1,0,0,-gneE3,18.29,18.67,4.12,4.12,2.06,0.00,0.07,13.28,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,19.83,20.24,8.24,8.24,4.12,0.00,0.12,12.24,0,0,0,0,0,0,gneE3,gneE5_0,1.00,18.67,19.05,4.12,4.12,2.06,0.00,0.07,13.01,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,167.00,168.00,int_167,-gneE3_0,1.00,142.67,145.60,4.12,4.12,2.06,0.00,0.89,1.70,0,0,0,0,0,0,-gneE3,17.53,17.89,4.12,4.12,2.06,0.00,0.03,13.85,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,1.80,19.33,19.80,7.43,7.43,3.30,0.00,0.07,12.51,0,1,0,0,0,0,gneE3,gneE5_0,1.00,17.78,18.15,4.12,4.12,2.06,0.00,0.02,13.65,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,168.00,169.00,int_168,-gneE3_0,1.00,61.25,62.51,4.12,4.12,2.06,0.00,0.74,3.96,0,0,0,0,0,0,-gneE3,18.02,18.40,4.12,4.12,2.06,0.00,0.06,13.47,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,1.00,18.39,18.77,4.12,4.12,2.06,0.00,0.01,13.20,0,0,0,0,0,0,gneE3,gneE5_0,1.00,19.09,19.49,4.12,4.12,2.06,0.00,0.09,12.72,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,1.52,0,0,1,0,0,0,-gneE0,169.00,170.00,int_169,-gneE3_0,1.00,49.14,50.15,4.12,4.12,1.87,0.00,0.44,4.94,0,0,0,1,0,0,-gneE3,20.69,21.12,6.25,6.25,2.49,0.00,0.26,11.73,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,1.00,18.32,18.70,4.12,4.12,2.06,0.00,0.00,13.25,0,0,0,0,0,0,gneE3,gneE5_0,0.91,17.42,17.77,3.75,3.75,1.50,0.00,0.00,13.94,0,1,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,170.00,171.00,int_170,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,19.95,20.36,8.24,8.24,4.10,0.00,0.26,12.17,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,0,0,0,0,0,0,gneE3,19.97,20.38,4.12,4.12,2.06,0.00,0.09,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.09,0,1,1,0,0,0,-gneE0,171.00,172.00,int_171,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,21.03,20.69,8.61,8.61,3.39,0.00,0.30,11.98,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,0,0,0,0,0,0,gneE3,18.90,19.29,4.12,4.12,2.06,0.00,0.03,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,172.00,173.00,int_172,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,22.64,23.11,8.24,8.24,4.01,0.00,0.49,10.72,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,0,0,0,0,0,0,gneE3,19.97,20.38,4.12,4.12,2.06,0.00,0.09,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,173.00,174.00,int_173,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,21.01,21.45,8.24,8.24,4.12,0.00,0.38,11.55,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,0,0,0,0,0,0,gneE3,19.03,19.42,4.12,4.12,2.06,0.00,0.04,12.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,174.00,175.00,int_174,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,18.96,19.35,8.24,8.24,4.12,0.00,0.21,12.81,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,0,0,0,0,0,0,gneE3,18.65,19.04,4.12,4.12,2.06,0.00,0.02,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,175.00,176.00,int_175,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,17.15,17.51,8.24,8.24,4.12,0.00,0.04,14.15,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,0,0,0,0,0,0,gneE3,20.24,20.66,4.12,4.12,2.06,0.00,0.10,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,176.00,177.00,int_176,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,17.59,17.95,8.24,8.24,4.12,0.00,0.08,13.81,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,0.78,0,1,0,0,0,0,gneE3,18.74,19.12,3.22,3.22,1.21,0.00,0.02,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,177.00,178.00,int_177,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,17.61,17.97,8.24,8.24,4.12,0.00,0.09,13.79,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,178.00,179.00,int_178,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,18.70,19.09,8.24,8.24,4.12,0.00,0.19,12.98,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,179.00,180.00,int_179,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,17.66,18.03,8.24,8.24,4.12,0.00,0.09,13.74,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,180.00,181.00,int_180,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,18.70,19.08,8.24,8.24,4.12,0.00,0.19,12.99,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,181.00,182.00,int_181,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,18.37,18.74,8.24,8.24,4.12,0.00,0.17,13.22,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,182.00,183.00,int_182,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,19.71,20.12,8.24,8.24,4.12,0.00,0.28,12.32,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,183.00,184.00,int_183,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,19.21,19.60,8.24,8.24,4.12,0.00,0.23,12.64,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,184.00,185.00,int_184,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,18.62,19.00,8.24,8.24,4.12,0.00,0.19,13.04,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,185.00,186.00,int_185,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,19.00,19.39,8.24,8.24,4.12,0.00,0.22,12.78,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,186.00,187.00,int_186,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,19.65,20.05,8.24,8.24,4.12,0.00,0.28,12.36,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,187.00,188.00,int_187,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,19.45,19.85,8.24,8.24,4.12,0.00,0.26,12.49,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,1,0,0,0,0,-gneE0,188.00,189.00,int_188,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,18.58,18.91,8.24,8.24,4.04,0.00,0.17,13.10,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,189.00,190.00,int_189,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,17.14,17.49,4.12,4.12,2.06,0.00,0.07,14.16,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,0.83,0,1,0,0,0,0,-gneE0,190.00,191.00,int_190,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,15.90,16.22,3.40,3.40,1.36,0.00,0.00,15.27,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,191.00,192.00,int_191,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,192.00,193.00,int_192,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,193.00,194.00,int_193,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,194.00,195.00,int_194,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,195.00,196.00,int_195,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,196.00,197.00,int_196,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,197.00,198.00,int_197,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,198.00,199.00,int_198,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
